Species	Symbol	Ensembl	Family	Protein	Entrez ID
Homo_sapiens	LRRFIP1	ENSG00000124831	LRRFIP	ENSP00000375857;ENSP00000310109;ENSP00000289175;ENSP00000244815;ENSP00000409431;	9208
Homo_sapiens	ZFP30	ENSG00000120784	zf-C2H2	ENSP00000343581;ENSP00000422930;	22835
Homo_sapiens	ELF3	ENSG00000163435	ETS	ENSP00000356253;ENSP00000356252;ENSP00000352673;	1999
Homo_sapiens	INSM2	ENSG00000168348	zf-C2H2	ENSP00000306523;	84684
Homo_sapiens	HMGA1	ENSG00000137309	HMGA	ENSP00000385693;ENSP00000363230;ENSP00000308227;ENSP00000288245;ENSP00000399888;	3159
Homo_sapiens	MITF	ENSG00000187098	bHLH	ENSP00000418845;ENSP00000295600;ENSP00000494105;ENSP00000377880;ENSP00000435909;ENSP00000324443;ENSP00000391803;ENSP00000327867;ENSP00000398639;ENSP00000324246;	4286
Homo_sapiens	MXI1	ENSG00000119950	bHLH	ENSP00000358625;ENSP00000331152;ENSP00000239007;ENSP00000376842;ENSP00000407711;ENSP00000354606;ENSP00000398981;	4601
Homo_sapiens	NR4A1	ENSG00000123358	NGFIB-like	ENSP00000353427;ENSP00000440864;ENSP00000243050;ENSP00000378301;ENSP00000457070;ENSP00000449587;ENSP00000378302;ENSP00000449539;	3164
Homo_sapiens	ZNF585B	ENSG00000245680	zf-C2H2	ENSP00000436774;ENSP00000433773;	92285
Homo_sapiens	TBX21	ENSG00000073861	T-box	ENSP00000177694;	30009
Homo_sapiens	TFAP2C	ENSG00000087510	AP-2	ENSP00000201031;	7022
Homo_sapiens	HMG20A	ENSG00000140382	HMG	ENSP00000452864;ENSP00000371133;ENSP00000453727;ENSP00000454136;ENSP00000336856;	10363
Homo_sapiens	ZNF770	ENSG00000198146	zf-C2H2	ENSP00000453474;ENSP00000348673;	54989
Homo_sapiens	KLF6	ENSG00000067082	zf-C2H2	ENSP00000419923;	1316
Homo_sapiens	GLI2	ENSG00000074047	zf-C2H2	ENSP00000354586;ENSP00000390436;	2736
Homo_sapiens	SIX4	ENSG00000100625	Homeobox	ENSP00000450761;ENSP00000216513;	51804
Homo_sapiens	ZNF813	ENSG00000198346	zf-C2H2	ENSP00000379684;	126017
Homo_sapiens	ZNF7	ENSG00000147789	zf-C2H2	ENSP00000432724;ENSP00000393260;ENSP00000439424;	7553
Homo_sapiens	FOXK2	ENSG00000141568	Fork_head	ENSP00000335677;ENSP00000436108;ENSP00000433167;ENSP00000432663;	3607
Homo_sapiens	ZNF577	ENSG00000161551	zf-C2H2	ENSP00000491349;ENSP00000491936;ENSP00000301399;ENSP00000389652;	84765
Homo_sapiens	RHOXF2B	ENSG00000203989	Homeobox	ENSP00000360455;	727940
Homo_sapiens	ZNF623	ENSG00000183309	zf-C2H2	ENSP00000435232;ENSP00000411139;ENSP00000445979;	9831
Homo_sapiens	USF3	ENSG00000176542	bHLH	ENSP00000420721;ENSP00000420752;ENSP00000320794;	205717
Homo_sapiens	SOX12	ENSG00000177732	HMG	ENSP00000347646;	6666
Homo_sapiens	HSF4	ENSG00000102878	HSF	ENSP00000427832;ENSP00000463706;ENSP00000430299;ENSP00000430631;ENSP00000403219;ENSP00000428161;ENSP00000428978;ENSP00000430947;	3299
Homo_sapiens	ZNF705E	ENSG00000214534	zf-C2H2	ENSP00000492790;	100131539
Homo_sapiens	GCM2	ENSG00000124827	GCM	ENSP00000368805;	9247
Homo_sapiens	E2F4	ENSG00000205250	E2F	ENSP00000458082;ENSP00000368686;ENSP00000454477;ENSP00000457239;	1874
Homo_sapiens	FOXP1	ENSG00000114861	Fork_head	ENSP00000482847;ENSP00000333560;ENSP00000484803;ENSP00000419393;ENSP00000417857;ENSP00000418524;ENSP00000418883;ENSP00000318902;ENSP00000418102;ENSP00000418225;ENSP00000420736;	27086
Homo_sapiens	FOXF1	ENSG00000103241	Fork_head	ENSP00000262426;	2294
Homo_sapiens	DMRT1	ENSG00000137090	DM	ENSP00000371711;	1761
Homo_sapiens	ZNF518B	ENSG00000178163	zf-C2H2	ENSP00000317614;	85460
Homo_sapiens	ZNF436	ENSG00000125945	zf-C2H2	ENSP00000313582;ENSP00000363736;	80818
Homo_sapiens	NHLH1	ENSG00000171786	bHLH	ENSP00000302189;	4807
Homo_sapiens	ZBTB33	ENSG00000177485	ZBTB	ENSP00000450969;ENSP00000450969;ENSP00000314153;ENSP00000314153;	10009
Homo_sapiens	SP8	ENSG00000164651	zf-C2H2	ENSP00000408792;ENSP00000483588;ENSP00000354482;	221833
Homo_sapiens	NR1D2	ENSG00000174738	THR-like	ENSP00000373283;ENSP00000310006;	9975
Homo_sapiens	FLI1	ENSG00000151702	ETS	ENSP00000281428;ENSP00000432950;ENSP00000433488;ENSP00000339627;	2313
Homo_sapiens	REPIN1	ENSG00000214022	zf-C2H2	ENSP00000428562;ENSP00000419872;ENSP00000388287;ENSP00000380451;ENSP00000419789;ENSP00000407714;ENSP00000417291;	29803
Homo_sapiens	SNAI2	ENSG00000019549	zf-C2H2	ENSP00000494171;ENSP00000020945;	6591
Homo_sapiens	TFAP2A	ENSG00000137203	AP-2	ENSP00000419961;ENSP00000368928;ENSP00000418541;ENSP00000316516;ENSP00000417735;ENSP00000417495;ENSP00000368933;ENSP00000419696;	7020
Homo_sapiens	ETS2	ENSG00000157557	ETS	ENSP00000354194;ENSP00000353344;	2114
Homo_sapiens	ZNF735	ENSG00000223614	zf-C2H2	ENSP00000485547;	730291
Homo_sapiens	HOXC5	ENSG00000172789	Homeobox	ENSP00000309336;	3222
Homo_sapiens	SOX9	ENSG00000125398	HMG	ENSP00000495527;ENSP00000245479;	6662
Homo_sapiens	NR2C1	ENSG00000120798	RXR-like	ENSP00000376813;ENSP00000478728;ENSP00000333275;ENSP00000328843;	7181
Homo_sapiens	NFYA	ENSG00000001167	NF-YA	ENSP00000229418;ENSP00000345702;	4800
Homo_sapiens	NKX3-2	ENSG00000109705	Homeobox	ENSP00000371875;	579
Homo_sapiens	TTF1	ENSG00000125482	MYB	ENSP00000481441;ENSP00000333920;	7270
Homo_sapiens	NR4A3	ENSG00000119508	NGFIB-like	ENSP00000333122;ENSP00000378531;ENSP00000482027;ENSP00000340301;	8013
Homo_sapiens	ZNF768	ENSG00000169957	zf-C2H2	ENSP00000369777;ENSP00000456527;	79724
Homo_sapiens	SETDB2	ENSG00000136169	MBD	ENSP00000346175;ENSP00000258672;ENSP00000482240;ENSP00000326477;	83852
Homo_sapiens	FOXI1	ENSG00000168269	Fork_head	ENSP00000415483;ENSP00000304286;	2299
Homo_sapiens	ZNF574	ENSG00000105732	zf-C2H2	ENSP00000351939;ENSP00000469029;ENSP00000471611;ENSP00000222339;	64763
Homo_sapiens	FOXL1	ENSG00000176678	Fork_head	ENSP00000326272;ENSP00000472376;	2300
Homo_sapiens	ZNF527	ENSG00000189164	zf-C2H2	ENSP00000390179;	84503
Homo_sapiens	CIC	ENSG00000079432	HMG	ENSP00000160740;ENSP00000459719;ENSP00000458663;	23152
Homo_sapiens	HES6	ENSG00000144485	bHLH	ENSP00000387155;ENSP00000387008;ENSP00000387215;ENSP00000272937;	55502
Homo_sapiens	NKX2-6	ENSG00000180053	Homeobox	ENSP00000320089;	137814
Homo_sapiens	NR1D1	ENSG00000126368	THR-like	ENSP00000246672;	9572
Homo_sapiens	ZNF121	ENSG00000197961	zf-C2H2	ENSP00000468643;ENSP00000467838;ENSP00000326967;	7675
Homo_sapiens	ZBTB7C	ENSG00000184828	ZBTB	ENSP00000468254;ENSP00000468254;ENSP00000467877;ENSP00000467877;ENSP00000468782;ENSP00000468782;ENSP00000439781;ENSP00000439781;	201501
Homo_sapiens	ZNF619	ENSG00000177873	zf-C2H2	ENSP00000398024;ENSP00000411132;ENSP00000322529;ENSP00000428004;ENSP00000397232;ENSP00000430705;ENSP00000388710;	285267
Homo_sapiens	SOX2	ENSG00000181449	HMG	ENSP00000323588;	6657
Homo_sapiens	ZNF131	ENSG00000172262	ZBTB	ENSP00000423945;ENSP00000423945;ENSP00000421246;ENSP00000421246;ENSP00000426504;ENSP00000426504;ENSP00000305804;ENSP00000426614;	7690
Homo_sapiens	E2F1	ENSG00000101412	E2F	ENSP00000345571;	1869
Homo_sapiens	ZNF678	ENSG00000181450	zf-C2H2	ENSP00000344828;ENSP00000394651;ENSP00000440403;	339500
Homo_sapiens	ZSCAN25	ENSG00000197037	zf-C2H2	ENSP00000262941;ENSP00000334800;ENSP00000377708;	221785
Homo_sapiens	THAP8	ENSG00000161277	THAP	ENSP00000292894;	199745
Homo_sapiens	ZNF596	ENSG00000172748	zf-C2H2	ENSP00000310033;ENSP00000318719;ENSP00000381613;	169270
Homo_sapiens	ZNF622	ENSG00000173545	zf-C2H2	ENSP00000310042;	90441
Homo_sapiens	ZBTB2	ENSG00000181472	ZBTB	ENSP00000323183;ENSP00000323183;	57621
Homo_sapiens	ZSCAN26	ENSG00000197062	zf-C2H2	ENSP00000485228;ENSP00000484931;ENSP00000478769;ENSP00000479314;ENSP00000484018;ENSP00000481707;	7741
Homo_sapiens	MYF6	ENSG00000111046	bHLH	ENSP00000228641;	4618
Homo_sapiens	ZNF236	ENSG00000130856	zf-C2H2	ENSP00000463787;ENSP00000253159;ENSP00000444524;ENSP00000322361;	7776
Homo_sapiens	ZNF589	ENSG00000164048	zf-C2H2	ENSP00000404592;ENSP00000346729;	51385
Homo_sapiens	TWIST2	ENSG00000233608	bHLH	ENSP00000405176;ENSP00000482581;	117581
Homo_sapiens	PATZ1	ENSG00000100105	ZBTB	ENSP00000337520;ENSP00000337520;ENSP00000215919;ENSP00000215919;ENSP00000266269;ENSP00000266269;ENSP00000384173;	23598
Homo_sapiens	LBX1	ENSG00000138136	Homeobox	ENSP00000359212;	10660
Homo_sapiens	ZBTB40	ENSG00000184677	ZBTB	ENSP00000384527;ENSP00000384527;ENSP00000363782;ENSP00000363782;ENSP00000364798;ENSP00000364798;ENSP00000383098;	9923
Homo_sapiens	ZSCAN16	ENSG00000196812	zf-C2H2	ENSP00000366527;	80345
Homo_sapiens	ZNF202	ENSG00000166261	zf-C2H2	ENSP00000433881;ENSP00000432504;ENSP00000337724;	7753
Homo_sapiens	ZNF782	ENSG00000196597	zf-C2H2	ENSP00000419397;ENSP00000418686;ENSP00000440624;	158431
Homo_sapiens	HSFX3	ENSG00000283697	HSF	ENSP00000490928;	101928917
Homo_sapiens	ZNF721	ENSG00000182903	zf-C2H2	ENSP00000340524;ENSP00000428878;	170960
Homo_sapiens	ZNF676	ENSG00000196109	zf-C2H2	ENSP00000380310;	163223
Homo_sapiens	ZXDC	ENSG00000070476	zf-C2H2	ENSP00000374359;ENSP00000426532;ENSP00000337694;	79364
Homo_sapiens	ZNF576	ENSG00000124444	zf-C2H2	ENSP00000435934;ENSP00000435463;ENSP00000375827;ENSP00000435899;ENSP00000436182;ENSP00000337852;	79177
Homo_sapiens	POU3F1	ENSG00000185668	Pou	ENSP00000362103;	5453
Homo_sapiens	IRF6	ENSG00000117595	IRF	ENSP00000355988;ENSP00000496669;ENSP00000403855;	3664
Homo_sapiens	OSR1	ENSG00000143867	zf-C2H2	ENSP00000272223;	130497
Homo_sapiens	PRDM14	ENSG00000147596	zf-C2H2	ENSP00000276594;	63978
Homo_sapiens	ZNF586	ENSG00000083828	zf-C2H2	ENSP00000375583;ENSP00000379458;	54807
Homo_sapiens	TBX19	ENSG00000143178	T-box	ENSP00000356795;ENSP00000397540;	9095
Homo_sapiens	FOXN2	ENSG00000170802	Fork_head	ENSP00000388486;ENSP00000484534;ENSP00000343633;	3344
Homo_sapiens	EVX2	ENSG00000174279	Homeobox	ENSP00000312385;	344191
Homo_sapiens	ZBED1	ENSG00000214717	zf-BED	ENSP00000370621;ENSP00000370616;ENSP00000419148;ENSP00000370620;	9189
Homo_sapiens	IRX6	ENSG00000159387	Homeobox	ENSP00000290552;	79190
Homo_sapiens	PBX2	ENSG00000204304	Homeobox	ENSP00000364190;	5089
Homo_sapiens	CLOCK	ENSG00000134852	bHLH	ENSP00000396649;ENSP00000308741;ENSP00000426983;ENSP00000370723;	9575
Homo_sapiens	TAL1	ENSG00000162367	bHLH	ENSP00000294339;ENSP00000360951;	6886
Homo_sapiens	HELT	ENSG00000187821	bHLH	ENSP00000422140;ENSP00000343464;ENSP00000426033;	391723
Homo_sapiens	DLX5	ENSG00000105880	Homeobox	ENSP00000222598;ENSP00000475008;	1749
Homo_sapiens	GTF2IRD2	ENSG00000196275	GTF2I	ENSP00000406723;ENSP00000486581;	84163
Homo_sapiens	HMGB1	ENSG00000189403	HMG	ENSP00000369904;ENSP00000345347;ENSP00000382412;ENSP00000343040;ENSP00000382417;ENSP00000384678;	3146
Homo_sapiens	HMX1	ENSG00000215612	Homeobox	ENSP00000383516;	3166
Homo_sapiens	GBX2	ENSG00000168505	Homeobox	ENSP00000302251;	2637
Homo_sapiens	NFIX	ENSG00000008441	CTF/NFI	ENSP00000465094;ENSP00000353219;ENSP00000466735;ENSP00000351354;ENSP00000468794;ENSP00000465616;ENSP00000467512;ENSP00000467785;ENSP00000468707;ENSP00000380781;ENSP00000466389;	4784
Homo_sapiens	ZNF646	ENSG00000167395	zf-C2H2	ENSP00000391271;ENSP00000300850;ENSP00000378429;	9726
Homo_sapiens	ZNF479	ENSG00000185177	zf-C2H2	ENSP00000333776;ENSP00000324518;ENSP00000478005;	90827
Homo_sapiens	AC073111.3	ENSG00000284041	zf-C2H2	ENSP00000419336;	-
Homo_sapiens	EVX1	ENSG00000106038	Homeobox	ENSP00000419266;	2128
Homo_sapiens	MZF1	ENSG00000099326	zf-C2H2	ENSP00000469493;ENSP00000215057;	7593
Homo_sapiens	RUNX3	ENSG00000020633	Runt	ENSP00000308051;ENSP00000343477;ENSP00000382800;	864
Homo_sapiens	HOXD12	ENSG00000170178	Homeobox	ENSP00000385586;	3238
Homo_sapiens	JUND	ENSG00000130522	TF_bZIP	ENSP00000252818;ENSP00000475153;	3727
Homo_sapiens	RXRB	ENSG00000204231	RXR-like	ENSP00000363817;ENSP00000363812;	6257
Homo_sapiens	ZNF208	ENSG00000160321	zf-C2H2	ENSP00000380315;ENSP00000476345;	7757
Homo_sapiens	ZNF383	ENSG00000188283	zf-C2H2	ENSP00000464871;ENSP00000466101;ENSP00000340132;	163087
Homo_sapiens	ESRRB	ENSG00000119715	ESR-like	ENSP00000370270;ENSP00000424992;ENSP00000493776;ENSP00000423004;ENSP00000494434;ENSP00000422488;	2103
Homo_sapiens	ZNF891	ENSG00000214029	zf-C2H2	ENSP00000437590;	101060200
Homo_sapiens	ZNF699	ENSG00000196110	zf-C2H2	ENSP00000311596;ENSP00000467723;	374879
Homo_sapiens	NR2E3	ENSG00000278570	RXR-like	ENSP00000482504;ENSP00000479254;ENSP00000479962;	10002
Homo_sapiens	ZNF335	ENSG00000198026	zf-C2H2	ENSP00000325326;	63925
Homo_sapiens	STAT1	ENSG00000115415	STAT	ENSP00000386244;ENSP00000376137;ENSP00000376136;ENSP00000354394;	6772
Homo_sapiens	GATAD2A	ENSG00000167491	zf-GATA	ENSP00000351552;ENSP00000384899;ENSP00000353463;	54815
Homo_sapiens	ZFPM1	ENSG00000179588	zf-C2H2	ENSP00000326630;	161882
Homo_sapiens	NFE2L2	ENSG00000116044	TF_bZIP	ENSP00000380252;ENSP00000411575;ENSP00000467401;ENSP00000380253;ENSP00000391590;	4780
Homo_sapiens	ZNF276	ENSG00000158805	zf-C2H2	ENSP00000415836;ENSP00000457210;ENSP00000289816;	92822
Homo_sapiens	ESRRG	ENSG00000196482	ESR-like	ENSP00000352077;ENSP00000419594;ENSP00000354584;ENSP00000417374;ENSP00000355907;ENSP00000419155;ENSP00000355904;ENSP00000386171;ENSP00000355225;ENSP00000355905;ENSP00000419514;ENSP00000481528;ENSP00000375761;ENSP00000418629;ENSP00000353108;	2104
Homo_sapiens	ZNF835	ENSG00000127903	zf-C2H2	ENSP00000444747;	90485
Homo_sapiens	TP53	ENSG00000141510	P53	ENSP00000425104;ENSP00000482903;ENSP00000481401;ENSP00000478219;ENSP00000481638;ENSP00000477531;ENSP00000481179;ENSP00000426252;ENSP00000482258;ENSP00000352610;ENSP00000473895;ENSP00000391127;ENSP00000424104;ENSP00000398846;ENSP00000484375;ENSP00000269305;ENSP00000410739;ENSP00000480868;ENSP00000478499;ENSP00000482222;ENSP00000423862;ENSP00000482537;ENSP00000488924;ENSP00000484409;ENSP00000391478;	7157
Homo_sapiens	ZNF514	ENSG00000144026	zf-C2H2	ENSP00000295208;ENSP00000405509;	84874
Homo_sapiens	ZFP82	ENSG00000181007	zf-C2H2	ENSP00000431265;	284406
Homo_sapiens	ZNF728	ENSG00000269067	zf-C2H2	ENSP00000471593;	388523
Homo_sapiens	PBX1	ENSG00000185630	Homeobox	ENSP00000453188;ENSP00000439943;ENSP00000405890;ENSP00000485692;ENSP00000483563;ENSP00000356872;ENSP00000452727;	5087
Homo_sapiens	NR1I3	ENSG00000143257	THR-like	ENSP00000421374;ENSP00000427175;ENSP00000412672;ENSP00000399361;ENSP00000426016;ENSP00000424834;ENSP00000356965;ENSP00000424345;ENSP00000424934;ENSP00000426292;ENSP00000356959;ENSP00000356963;ENSP00000487337;ENSP00000427600;ENSP00000425900;ENSP00000423007;ENSP00000356961;ENSP00000425417;ENSP00000427034;ENSP00000407446;ENSP00000422982;ENSP00000356960;ENSP00000423089;ENSP00000406493;ENSP00000423666;ENSP00000421588;ENSP00000356962;ENSP00000356958;ENSP00000425607;	9970
Homo_sapiens	ZNF780A	ENSG00000197782	zf-C2H2	ENSP00000472189;ENSP00000400997;ENSP00000387705;ENSP00000341507;ENSP00000469786;	284323
Homo_sapiens	NPAS2	ENSG00000170485	bHLH	ENSP00000388528;ENSP00000338283;ENSP00000395265;ENSP00000397595;	4862
Homo_sapiens	ZNF154	ENSG00000179909	zf-C2H2	ENSP00000469633;ENSP00000421258;	7710
Homo_sapiens	RERE	ENSG00000142599	zf-GATA	ENSP00000366684;ENSP00000465133;ENSP00000338629;ENSP00000383700;	473
Homo_sapiens	NFATC1	ENSG00000131196	RHD	ENSP00000466489;ENSP00000442435;ENSP00000468111;ENSP00000316553;ENSP00000380892;ENSP00000327850;ENSP00000253506;ENSP00000466194;ENSP00000389377;ENSP00000439992;ENSP00000467181;	4772
Homo_sapiens	SALL2	ENSG00000165821	zf-C2H2	ENSP00000483562;ENSP00000396773;ENSP00000440054;	6297
Homo_sapiens	ATF6	ENSG00000118217	TF_bZIP	ENSP00000356919;	22926
Homo_sapiens	PBX3	ENSG00000167081	Homeobox	ENSP00000362588;ENSP00000387456;ENSP00000362586;ENSP00000341990;	5090
Homo_sapiens	JARID2	ENSG00000008083	ARID	ENSP00000341280;ENSP00000380478;	3720
Homo_sapiens	PKNOX1	ENSG00000160199	Homeobox	ENSP00000402243;ENSP00000291547;	5316
Homo_sapiens	ELF5	ENSG00000135374	ETS	ENSP00000484521;ENSP00000407589;ENSP00000311010;ENSP00000257832;	2001
Homo_sapiens	ZNF714	ENSG00000160352	zf-C2H2	ENSP00000478345;ENSP00000479085;ENSP00000477828;ENSP00000484530;	148206
Homo_sapiens	NFIB	ENSG00000147862	CTF/NFI	ENSP00000475362;ENSP00000490945;ENSP00000380711;ENSP00000490020;ENSP00000380705;ENSP00000370340;ENSP00000490762;ENSP00000370321;ENSP00000496424;ENSP00000475813;ENSP00000490864;ENSP00000370311;ENSP00000489634;ENSP00000442888;ENSP00000490588;ENSP00000380709;ENSP00000370308;ENSP00000370346;ENSP00000490950;ENSP00000481181;	4781
Homo_sapiens	NR0B1	ENSG00000169297	Miscellaneous	ENSP00000368246;ENSP00000368253;	190
Homo_sapiens	ZNF664	ENSG00000179195	zf-C2H2	ENSP00000441405;ENSP00000376205;ENSP00000440645;ENSP00000337320;	144348
Homo_sapiens	DACH2	ENSG00000126733	DACH	ENSP00000420896;ENSP00000421919;ENSP00000422727;ENSP00000478116;ENSP00000362217;ENSP00000362223;	117154
Homo_sapiens	SOX15	ENSG00000129194	HMG	ENSP00000458286;ENSP00000439311;ENSP00000355354;	6665
Homo_sapiens	RBAK	ENSG00000146587	zf-C2H2	ENSP00000275423;ENSP00000380120;	57786
Homo_sapiens	ZNF14	ENSG00000105708	zf-C2H2	ENSP00000340514;	7561
Homo_sapiens	CDIP1	ENSG00000089486	zf-LITAF-like	ENSP00000382508;ENSP00000466186;ENSP00000455462;ENSP00000454994;ENSP00000455050;ENSP00000457877;	29965
Homo_sapiens	VSX1	ENSG00000100987	Homeobox	ENSP00000386612;ENSP00000365897;ENSP00000401690;ENSP00000387069;ENSP00000387720;ENSP00000365899;	30813
Homo_sapiens	HOXD13	ENSG00000128714	Homeobox	ENSP00000376322;	3239
Homo_sapiens	ZNF423	ENSG00000102935	zf-C2H2	ENSP00000455426;ENSP00000455061;ENSP00000455588;ENSP00000457928;ENSP00000262383;ENSP00000457664;ENSP00000442321;	23090
Homo_sapiens	ZNF552	ENSG00000178935	zf-C2H2	ENSP00000375582;	79818
Homo_sapiens	ZNF730	ENSG00000183850	zf-C2H2	ENSP00000472959;	100129543
Homo_sapiens	ZNF781	ENSG00000196381	zf-C2H2	ENSP00000351391;ENSP00000466370;	163115
Homo_sapiens	AC010616.1	ENSG00000268041	ETS	ENSP00000491574;	390937
Homo_sapiens	IRX1	ENSG00000170549	Homeobox	ENSP00000305244;	79192
Homo_sapiens	ARID1A	ENSG00000117713	ARID	ENSP00000478955;ENSP00000390317;ENSP00000387636;ENSP00000363267;ENSP00000489842;ENSP00000320485;	8289
Homo_sapiens	ZNF716	ENSG00000182111	zf-C2H2	ENSP00000394248;	441234
Homo_sapiens	PRDM12	ENSG00000130711	zf-C2H2	ENSP00000253008;	59335
Homo_sapiens	TSHZ2	ENSG00000182463	zf-C2H2	ENSP00000360552;ENSP00000333114;ENSP00000475114;	128553
Homo_sapiens	KLF13	ENSG00000169926	zf-C2H2	ENSP00000452609;ENSP00000302456;	51621
Homo_sapiens	FOXO6	ENSG00000204060	Fork_head	ENSP00000493184;	-
Homo_sapiens	IRX2	ENSG00000170561	Homeobox	ENSP00000372056;ENSP00000307006;	153572
Homo_sapiens	MYBL1	ENSG00000185697	MYB	ENSP00000429633;ENSP00000428011;ENSP00000428265;	4603
Homo_sapiens	CEBPA	ENSG00000245848	TF_bZIP	ENSP00000427514;	1050
Homo_sapiens	ZNF407	ENSG00000215421	zf-C2H2	ENSP00000310359;ENSP00000299687;ENSP00000481798;ENSP00000479246;ENSP00000463270;ENSP00000462348;	55628
Homo_sapiens	MIXL1	ENSG00000185155	Homeobox	ENSP00000355775;ENSP00000442439;	83881
Homo_sapiens	MEIS1	ENSG00000143995	Homeobox	ENSP00000454209;ENSP00000475161;ENSP00000272369;ENSP00000440571;ENSP00000381518;	4211
Homo_sapiens	ZNF671	ENSG00000083814	zf-C2H2	ENSP00000321848;	79891
Homo_sapiens	AC138696.1	ENSG00000264668	zf-C2H2	ENSP00000428966;	-
Homo_sapiens	ZNF630	ENSG00000221994	zf-C2H2	ENSP00000354683;ENSP00000480858;ENSP00000393163;ENSP00000386393;	57232
Homo_sapiens	ZNF524	ENSG00000171443	zf-C2H2	ENSP00000301073;ENSP00000466907;	147807
Homo_sapiens	MEF2B	ENSG00000213999	SRF	ENSP00000386480;ENSP00000402154;ENSP00000386784;ENSP00000386374;	100271849
Homo_sapiens	ZNF662	ENSG00000182983	zf-C2H2	ENSP00000329264;ENSP00000405047;	389114
Homo_sapiens	ZNF534	ENSG00000198633	zf-C2H2	ENSP00000391358;ENSP00000327538;	147658
Homo_sapiens	PRDM5	ENSG00000138738	zf-C2H2	ENSP00000404832;ENSP00000424861;ENSP00000422309;ENSP00000264808;	11107
Homo_sapiens	TOX2	ENSG00000124191	HMG	ENSP00000390278;ENSP00000344724;ENSP00000362090;ENSP00000350849;	84969
Homo_sapiens	ZNF415	ENSG00000170954	zf-C2H2	ENSP00000395055;ENSP00000439435;ENSP00000472911;ENSP00000243643;	55786
Homo_sapiens	ZBTB20	ENSG00000181722	ZBTB	ENSP00000420324;ENSP00000420324;ENSP00000418092;ENSP00000418092;ENSP00000377375;ENSP00000377375;ENSP00000349803;ENSP00000349803;ENSP00000419153;ENSP00000419153;ENSP00000419902;ENSP00000417307;	26137
Homo_sapiens	ZNF740	ENSG00000139651	zf-C2H2	ENSP00000409463;	283337
Homo_sapiens	SPIC	ENSG00000166211	ETS	ENSP00000448580;	121599
Homo_sapiens	TBX15	ENSG00000092607	T-box	ENSP00000207157;ENSP00000358437;	6913
Homo_sapiens	ZNF766	ENSG00000196214	zf-C2H2	ENSP00000409652;ENSP00000468950;	90321
Homo_sapiens	ZNF25	ENSG00000175395	zf-C2H2	ENSP00000302222;	219749
Homo_sapiens	PMS1	ENSG00000064933	HMG	ENSP00000401064;ENSP00000406490;ENSP00000491236;ENSP00000389938;ENSP00000485312;ENSP00000398378;ENSP00000387125;ENSP00000404492;ENSP00000387169;ENSP00000406225;	5378
Homo_sapiens	MYC	ENSG00000136997	bHLH	ENSP00000367207;ENSP00000430235;ENSP00000479618;ENSP00000478887;	4609
Homo_sapiens	SIX6	ENSG00000184302	Homeobox	ENSP00000328596;	4990
Homo_sapiens	POU2F3	ENSG00000137709	Pou	ENSP00000441687;ENSP00000260264;ENSP00000453150;	25833
Homo_sapiens	EHF	ENSG00000135373	ETS	ENSP00000433508;ENSP00000435837;ENSP00000435835;ENSP00000399733;ENSP00000257831;	26298
Homo_sapiens	ZNF544	ENSG00000198131	zf-C2H2	ENSP00000469635;ENSP00000469514;ENSP00000471684;ENSP00000269829;ENSP00000472721;	27300
Homo_sapiens	NANOGNB	ENSG00000205857	Homeobox	ENSP00000492127;ENSP00000371553;	360030
Homo_sapiens	ZBTB43	ENSG00000169155	ZBTB	ENSP00000362563;ENSP00000362563;ENSP00000362556;ENSP00000390344;ENSP00000412145;	23099
Homo_sapiens	ZNF536	ENSG00000198597	zf-C2H2	ENSP00000465771;ENSP00000347730;	9745
Homo_sapiens	ZNF440	ENSG00000171295	zf-C2H2	ENSP00000393489;ENSP00000305373;	126070
Homo_sapiens	RORB	ENSG00000198963	THR-like	ENSP00000366093;ENSP00000379507;	6096
Homo_sapiens	ZNF844	ENSG00000223547	zf-C2H2	ENSP00000448588;ENSP00000392024;	284391
Homo_sapiens	ZNF263	ENSG00000006194	zf-C2H2	ENSP00000461146;ENSP00000444497;ENSP00000461755;ENSP00000219069;	10127
Homo_sapiens	ZNF846	ENSG00000196605	zf-C2H2	ENSP00000467891;ENSP00000465467;ENSP00000380999;	100505555
Homo_sapiens	MTA2	ENSG00000149480	zf-GATA	ENSP00000278823;ENSP00000431346;ENSP00000431797;	9219
Homo_sapiens	CBFB	ENSG00000067955	CBF	ENSP00000415151;ENSP00000462273;ENSP00000456637;ENSP00000462148;ENSP00000462932;ENSP00000290858;	865
Homo_sapiens	NPAS1	ENSG00000130751	bHLH	ENSP00000405290;ENSP00000469142;	4861
Homo_sapiens	AC022167.5	ENSG00000283516	zf-LITAF-like	ENSP00000490446;ENSP00000489792;ENSP00000490685;	-
Homo_sapiens	ZNF57	ENSG00000171970	zf-C2H2	ENSP00000478776;ENSP00000430223;ENSP00000303696;	126295
Homo_sapiens	EN2	ENSG00000164778	Homeobox	ENSP00000297375;	2020
Homo_sapiens	ZFPM2	ENSG00000169946	zf-C2H2	ENSP00000428720;ENSP00000430757;ENSP00000384179;	23414
Homo_sapiens	HESX1	ENSG00000163666	Homeobox	ENSP00000295934;	8820
Homo_sapiens	SP3	ENSG00000172845	zf-C2H2	ENSP00000492253;ENSP00000406140;ENSP00000413665;ENSP00000310301;	6670
Homo_sapiens	E2F8	ENSG00000129173	E2F	ENSP00000481103;ENSP00000434199;ENSP00000250024;	79733
